,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured
503,2.38,1.0227932034811438,7.746373808537091,22.208039784500624,7.965188561956072,20.014919187733113,12.722751761292994,6.4716121011189385,10.3,26272,0.9,134585,19.286696139985878,11.099305271761342,8.297358546643387,3.515993609986254,1.9608425901846416,Clark County,OH,39023.0,397.47,33.6,60.08542252396167,1252.0,84.99201277955272,3.3009486102236423,22483.52555910543,3.202875399361022,213.0,854000,0,0,0,0,1,1,3,1,6,18,29,32,98,35,49,338.6041713840038,2.2290745625441173e-05,0.00013374447375264702,0.0015826429394063231,1.1999851395029282
504,2.29,0.36411659277426656,8.303933591170644,28.342609187812474,10.083954343929818,12.745024054334495,13.082728044524105,4.203377039901897,12.8,29303,1.2,229642,20.96306424782923,17.6718544517118,14.345372362198553,6.3912524712378405,1.8075961714320552,Mahoning County,OH,39099.0,411.62,31.4,55.257245268443405,2589.0,83.62688296639631,3.5767921552723063,8315.265739667824,3.429509463113172,487.0,0,0,0,10,31,62,66,123,23,177,375,666,721,1144,51,49,557.898061318692,0.0005356163071215196,0.0016329765461021938,0.0021206922078713824,1.97307112810374
505,2.56,0.697791945265122,6.097418752915566,19.936635048981493,9.386176333385166,28.24405224692893,10.268620743274765,3.1196547970766604,4.0,30792,0.7,106222,19.333094839110547,2.531490651654083,1.3198772382369,1.7369283199337238,2.384628419724727,Miami County,OH,39109.0,406.58,37.4,60.82804073033708,712.0,76.17977528089888,3.046005758426966,10151.47191011236,2.0365168539325844,170.0,854000,0,0,6,15,23,25,28,17,60,116,134,135,313,51,49,261.2573171331595,0.0002635988778219201,0.001092052493833669,0.001600421758204515,0.9696673005591947
506,2.5,1.4565785117887224,5.326074962298157,31.90495457387722,7.849339757972561,11.865965351086915,12.292639864641187,5.921947989848089,17.2,20997,0.0,75502,17.914757224974178,4.227702577415168,0.0,1.242351195994808,0.9350745675611244,Scioto County,OH,39145.0,610.21,38.2,77.45270205066345,829.0,85.24728588661037,3.103311338962605,6767.913148371532,2.668330378271153,164.0,0,0,0,0,0,0,0,0,0,0,4,6,6,13,11,49,123.731174513692,0.0,5.297872904029032e-05,0.002172127890651903,3.6237450663558377
507,2.44,2.916396182373172,11.216695901990304,24.23999668512866,9.745031145978649,6.6504606289968375,11.644176185411803,4.108368668941037,7.1,31021,1.0,281669,13.245334062321374,6.745151223599331,4.598305102797965,8.959807433547889,6.539590796289263,Cleveland County,OK,40027.0,538.77,34.6,164.28747333333334,1050.0,80.11428571428571,3.719581815618122,17649.24380952381,2.660859240392538,453.0,2073000,0,1,6,17,26,27,32,16,87,247,388,400,456,52,0,522.8000816675019,0.00011360852631990031,0.0008769158125317305,0.0016082707007160886,1.829452300395161
508,2.41,1.7877840609743247,7.551543676021215,27.445470829967327,7.288117733834428,13.34691440413052,9.342840082891362,6.055284324400268,9.6,24361,0.5,68362,16.558906995114242,12.953102600860126,10.549720605014484,6.301746584359733,2.6257277434832216,Muskogee County,OK,40101.0,810.45,42.8,74.99632291666667,864.0,76.50462962962962,3.970063287805466,62352.496527777774,2.892361111111111,314.0,0,0,0,1,2,4,4,6,1,13,21,26,26,29,40,0,84.35066938120796,8.77680582779907e-05,0.00030718820397296744,0.004593195049881513,4.761417161581008
509,2.6,2.5694551331383715,11.554371248268433,22.09096506079729,7.977239495151608,10.73764814529783,10.381714637525011,5.445782668924118,4.8,42204,2.4,416075,17.94123655590939,1.8667307576759,0.9041639127561136,8.85777804482365,8.843117226461574,Clackamas County,OR,41005.0,1870.32,28.3,84.06175869809205,891.0,65.40965207631875,4.54800012345679,10479.181818181818,3.7407407407407414,511.0,9361000,436300,1,3,3,6,6,9,14,56,116,191,201,268,52,49,222.46193164806024,2.163071561617497e-05,0.0002787958901640329,0.00122814396442949,0.39367902421440704
510,2.38,1.6036398896099051,11.366130699314857,23.34175111082697,13.97883834670588,7.526984837345097,12.983622627838335,3.1081844239150125,7.1,38079,0.1,191996,20.18167045146774,0.5442821725452613,0.3916748265588865,8.081939207066814,6.108981437113274,Deschutes County,OR,41017.0,3018.19,22.7,55.404946428571435,224.0,66.60714285714286,4.243909196428572,19071.633928571428,4.223214285714286,226.0,429000,0,0,0,0,0,0,0,10,27,51,70,71,86,50,49,63.612960085349165,0.0,0.0002656305339694577,0.0011771078564136754,0.395841580032922
511,2.49,5.228498889241512,9.885750555379245,26.40431609013012,12.638844811171058,7.632497619803237,10.326086956521738,5.486353538559189,13.8,23892,0.1,67653,21.595494656556244,1.690981922457245,0.7553249671115841,13.436211254489825,5.087727077882724,Klamath County,OR,41035.0,5941.05,33.1,44.0,95.0,78.94736842105263,4.41712,0.0,5.0,121.0,0,0,0,0,0,0,0,0,1,5,24,36,36,40,38,49,11.38738101850683,0.0,0.0003547514522637577,0.0017885385718297785,1.068688749944556
512,2.3,2.733281380783329,5.336681386555835,26.59393309666061,4.854677172626778,14.385083845643205,13.568274309464025,6.162149681069068,11.6,24968,0.4,79388,20.490502342923364,3.7008112057237863,2.3882702675467327,3.0067516501234444,2.7371894996724957,Clearfield County,PA,42033.0,1144.72,41.4,93.45552459016392,671.0,77.97317436661699,3.5161192250372584,6010.730253353206,1.5991058122205664,149.0,151000,0,0,0,0,0,0,0,0,4,9,11,11,25,22,40,69.35145712488644,0.0,0.00011336725953544617,0.0018768579634201642,6.936816647352231
513,2.52,0.16704238367941304,12.273204609417665,31.449894285834304,9.269662134726053,6.47516767246811,9.167448438090704,6.582282025791455,19.2,28379,26.4,1584138,13.619709899011324,43.7428431108906,41.52138260681835,15.167176091981885,14.72125534517826,Philadelphia County,PA,42101.0,134.1,27.6,87.68653247106873,7345.0,89.1504424778761,3.599379697753573,28985.63553437713,2.3610981790065835,6922.0,13748000,1914800,0,10,137,443,449,893,175,1675,6022,11226,11877,18313,56,40,11813.109619686802,0.0005637135148579228,0.003801436491012778,0.004369568812818075,0.8656442809906935
514,2.45,0.3294339115234637,15.287462302387675,23.57901611632955,12.498799439097946,6.237153998348028,10.91982174071726,4.057415624579804,10.3,40020,1.0,405905,16.284105886845442,27.43006368485237,26.473189539424247,5.094295463224154,5.524938101279856,Charleston County,SC,45019.0,916.09,26.5,56.26498948472707,1439.0,79.66643502432245,3.8316700044445136,63413.74774148715,2.6996023938723983,1189.0,2189000,0,1,1,1,5,6,11,31,190,331,412,424,491,50,34,443.08419478435525,2.709993717741836e-05,0.0008154617459750434,0.0029292568458136755,1.8994592330717808
515,2.44,0.9114542550192628,6.655808563284994,29.520468568922855,9.866257399693053,19.685532621292325,10.08237541892442,5.518839853415607,12.5,24900,0.0,70741,18.36982796398129,33.92092280290072,33.469982047186214,6.263694321539136,4.1729689995900525,Greenwood County,SC,45047.0,454.73,36.5,24.772141242937852,354.0,83.89830508474577,4.144917570621469,4394.338983050848,4.254237288135593,204.0,0,0,0,0,0,0,0,0,2,6,17,41,43,63,37,34,155.56703978184856,0.0,0.00024031325539644618,0.0028837590647573545,1.4249162437624392
516,2.58,0.5998257712283128,10.237602824900083,16.162046057575292,21.373614316019076,2.8042852297891296,16.122811334180092,5.309322569275887,10.2,27525,0.3,344147,24.184723388551983,14.051844124749017,13.36492835910236,6.077926002551235,5.9189822953563445,Horry County,SC,45051.0,1133.9,30.8,75.59227427184464,824.0,85.12135922330097,4.012385060679612,20782.58131067961,3.20995145631068,714.0,1247000,0,0,3,7,12,12,18,16,42,132,196,201,267,50,34,303.50736396507625,5.230323088680128e-05,0.0003835570265032094,0.002074694825176451,0.6442014604224369
517,2.62,1.0194061257891045,11.299976619125555,19.46925415010521,8.943184475099367,12.733224222585926,11.035772737900395,6.976852934299742,11.9,32823,0.5,95380,20.58607674564898,22.498427343258548,19.660306143845673,5.582931432166072,5.5022017194380375,Lancaster County,SC,45057.0,549.16,31.8,48.91666666666667,288.0,92.32638888888887,4.091146388888889,6855.9375,3.0625,125.0,20715000,1549800,0,0,0,3,3,5,7,17,62,79,85,111,43,34,173.68344380508415,5.242189138184106e-05,0.0006500314531348291,0.0013105472845460265,1.9972740616481417
518,2.46,0.2791988207751669,7.477672765108818,25.39668776554236,7.396167519292464,15.751322292551807,10.352900372843148,4.9839590739616755,7.1,26859,0.5,124937,16.559546011189642,8.048856623738363,7.31488670289826,3.7578939785651966,3.571399985592739,Pickens County,SC,45077.0,496.41,32.2,29.842503579952268,419.0,89.68973747016706,4.002251503579951,996.945107398568,3.2482100238663483,251.0,0,0,0,0,0,0,0,1,1,14,28,44,44,73,44,34,251.68107008319734,8.004034033152708e-06,0.00022411295292827586,0.00200901254232133,0.5202622121549183
519,2.51,0.9325367914906021,8.783007107355061,26.48987323327991,11.366911133776936,12.250878300710735,11.447860508038273,6.155390418832062,7.4,29943,0.3,131349,20.683827056163352,3.6109905671150897,2.703484609703919,3.4579631363771326,2.346420604648684,Blount County,TN,47009.0,558.71,32.8,143.8306637298091,681.0,75.94713656387665,3.659801776798825,334456.10572687216,3.0205580029368573,557.0,1064000,0,0,0,3,3,3,3,2,28,46,48,53,72,41,41,235.09334001539258,2.2839915035516067e-05,0.0003502120305445797,0.00424061089159415,0.8344182292975262
520,2.45,0.515004923155957,13.122565178303866,25.878248212680337,9.085149193030523,8.014041696990454,14.559270516717325,4.6851320690098035,8.0,31796,1.0,465289,15.74870671776036,9.935975275581413,8.768743727016972,4.393613431652156,4.917159013000521,Knox County,TN,47093.0,508.22,30.7,49.70154149377594,1928.0,79.71473029045644,3.7199114626556016,54145.87966804978,3.1431535269709543,1272.0,1064000,0,0,1,3,4,4,5,12,78,169,203,210,280,49,41,915.5267403880209,1.0746009469383545e-05,0.0003632151200651638,0.0027337848090111735,0.8476452269449766
521,2.27,1.3814799617015456,5.700998495417862,26.08671864314047,8.08370947886746,13.330597729448776,11.590753658870197,9.81261113390781,6.6,25315,0.0,78843,16.743401443374804,2.999632180409168,2.4161942087439594,6.5268952221503485,3.783468411907208,Putnam County,TN,47141.0,401.1,28.3,21.034261904761905,504.0,80.97222222222223,3.4428377976190485,3310.714285714286,3.4146825396825404,349.0,0,0,0,0,0,4,5,5,6,31,85,101,106,178,46,41,196.56694091249065,6.341717083317479e-05,0.0010780919041639713,0.0044265185241556,1.1833644077470353
522,2.4,0.6345889983784458,10.019333915429712,27.320069851565428,7.353124610203317,14.338281152550831,12.434514157415492,4.540351752525883,15.5,28121,0.2,157668,22.072329198061748,3.6069462414694167,2.3473374432351526,1.9382499936575588,1.2304335692721415,Sullivan County,TN,47163.0,413.36,34.3,58.22228000000001,975.0,58.297435897435896,3.500984923076924,105468.64615384613,2.7938461538461543,699.0,198999,0,0,0,1,1,1,1,2,17,37,47,48,54,41,41,381.43023030772207,6.342441078722378e-06,0.000234670319912728,0.004433366314026943,1.0940710860795946
523,2.85,0.6950377881519708,13.03930947931826,20.730109284145172,9.556876122618133,8.555442154404073,12.183829185194972,5.906542772949351,4.3,40968,0.9,859064,10.14336533715765,11.566309378579474,10.193885438104726,19.524389335369662,15.278838363614351,Denton County,TX,48121.0,878.43,24.9,78.43730118110237,2032.0,70.68897637795277,3.3566394604484917,17045.731299212595,2.9084645669291334,1099.0,36450000,4138700,0,4,10,19,19,25,30,206,454,661,680,922,52,39,977.9538494814612,2.9101440637717328e-05,0.0005284821619809467,0.0012792993304340538,0.36097426967023694
524,3.26,2.3895232355480265,7.549720652191618,21.59040933005392,10.849771146547651,7.505741696936133,13.027543856791489,8.455361360415683,9.8,28069,0.0,128622,11.681516381334452,13.468924445273748,12.336147781872466,22.381085661861892,9.353765296761052,Kaufman County,TX,48257.0,780.7,35.7,46.75320915841584,808.0,65.85396039603961,3.202587388613862,1787.569306930693,2.8205445544554446,418.0,0,0,0,0,0,0,0,1,0,4,26,58,71,120,37,39,164.75214551043933,7.774719721354045e-06,0.00020214271275520516,0.003249832843525991,0.8482219215997162
525,2.47,0.8516232281664381,5.896585886297821,18.1832037799116,11.187319006249046,17.35634811766499,11.955113549763755,4.34194482548392,16.2,21674,0.3,119648,11.398435410537575,11.709347419096014,10.48408665418561,38.68012837657128,17.173709548007487,Potter County,TX,48375.0,908.37,36.8,58.94286067827682,1091.0,70.04582951420714,4.0012229972502285,12903.030247479375,3.1833180568285986,569.0,354000,0,0,0,2,5,6,15,2,16,66,204,280,1124,40,39,131.71725178066205,0.00012536774538646697,0.0005516180797004547,0.004755616474993314,5.666622091468312
526,2.71,2.547317099893177,8.580076145607931,26.993344106932536,9.649675422498564,7.817250540962503,10.08792352570599,5.689008189761427,4.4,34515,0.1,136271,15.130878910406473,3.8900426356304716,3.0065090885074595,22.266659817569398,5.2072708059675215,Randall County,TX,48381.0,911.54,27.1,137.34309912536443,343.0,76.50145772594752,3.2156990379008743,15399.848396501455,2.0787172011661808,364.0,354000,0,0,0,2,3,3,3,2,17,60,125,149,358,41,39,149.49535950150295,2.201495549309831e-05,0.0004402991098619662,0.002671147933162595,0.5922023027643633
527,2.52,0.5772114049158534,20.420145343445746,19.71112530032124,10.10934029139478,7.632583774937104,9.089132937010762,3.6447707648157297,8.4,44782,2.7,1248743,9.884660014110187,9.491224375231733,8.340947656963843,33.85788749166161,17.673212182170392,Travis County,TX,48453.0,990.2,22.0,46.458507526881704,3255.0,87.38248847926266,3.2797238156682016,11899.8623655914,3.1403993855606767,2502.0,7499000,205100,0,2,9,31,32,65,79,244,690,1312,1379,2171,55,39,1261.1017976166431,5.205234383696245e-05,0.0005525556499616014,0.0020036148350781545,0.6488124457954854
528,3.34,0.9845739975521974,13.103013705270044,22.010227451740732,7.149521951455957,9.868763859772429,11.48346521575803,5.676599251117871,4.1,30997,1.8,351713,10.142644713161014,1.948747984862658,1.5404605459565042,9.929402666378554,3.887544674208801,Davis County,UT,49011.0,298.78,26.3,66.48470914127424,722.0,65.44321329639888,3.9478000415512464,2201.808864265928,3.4030470914127418,669.0,11732000,485100,1,1,2,2,2,2,29,84,193,254,268,338,52,40,1177.1637994511013,5.686454580865649e-06,0.0005487428670535352,0.0019021190572995595,1.0983387022941997
529,2.13,0.2850184307530279,27.95352817272249,14.647182727751447,6.652843601895735,2.946945760926804,4.61361242759347,2.482885729331227,4.0,71061,28.9,237521,10.456759612834231,10.314456405959897,8.986573818736028,15.790603778192244,24.380581085461927,Arlington County,VA,51013.0,25.97,20.0,127.94325163398693,612.0,80.62091503267973,3.5424954738562096,17147.522875816994,1.7598039215686274,509.0,18891000,4032700,0,2,2,24,29,60,34,119,349,686,764,1399,55,42,9145.976126299576,0.00025260924297220035,0.0014693437632882988,0.0021429684112141663,2.278535371609209
530,2.8,4.460195116692717,16.396270144990027,18.487576133239912,7.826227564275317,3.05880450600981,8.564652616827468,5.9208753301352886,2.8,44139,1.1,70675,16.884329678103995,9.989388043862752,6.538379908029714,8.935267067562787,6.904846126636009,Fauquier County,VA,51061.0,647.45,28.0,98.37176543209877,243.0,84.56790123456791,3.0001153497942386,42498.2304526749,2.0,80.0,7727000,3850300,0,0,0,1,2,4,0,7,25,64,80,180,37,42,109.15900841763842,5.659709939865582e-05,0.00035373187124159886,0.0011319419879731163,0.40042447824548333
531,2.56,2.5001914388544297,6.206447660617199,20.786430813998013,10.99241902136458,12.045332720728998,13.400719810092655,6.145187227199633,9.2,24965,0.5,73901,22.072773034194395,2.381564525513863,1.5155410616906402,10.233961651398491,3.271944899257114,Grays Harbor County,WA,53027.0,1902.03,35.8,133.27663311688312,308.0,71.85064935064935,3.5297259740259737,61042.01298701299,3.3409090909090917,177.0,0,0,0,0,0,0,0,0,1,2,8,12,12,13,29,49,38.853750992360794,0.0,0.00010825293297790287,0.002395096142136101,4.3071135708582915
532,2.21,4.561918994908687,6.233693862559843,18.52123913979584,9.30114744547734,27.500696572861518,8.472858988322905,4.949466805136908,7.7,29715,0.1,79074,20.159597339201255,1.5023901661734578,1.2595796342666363,4.156865720717303,3.0212206287781065,Manitowoc County,WI,55071.0,589.08,33.7,53.48855197132616,558.0,72.95698924731181,3.570632043010753,2743.0824372759853,3.0,201.0,0,0,0,0,0,0,0,1,0,0,3,7,9,19,15,47,134.23304135261762,1.2646381870146951e-05,3.793914561044085e-05,0.0025419227558995373,0.5539115259124401
533,2.29,0.6702412868632708,8.255327850229474,21.92257009133457,8.618848548189211,25.481664924796647,10.490980142681872,4.045303766983233,5.6,31885,0.5,171020,16.370599929832768,3.54052157642381,2.1880481814992403,4.200093556309204,3.5808677347678635,Winnebago County,WI,55139.0,434.49,36.5,24.214688654353555,758.0,78.8126649076517,4.008422048537348,0.0,4.065963060686016,326.0,347000,0,0,0,1,1,1,1,5,19,25,46,48,100,42,47,393.6109001357914,5.84726932522512e-06,0.00014618173313062798,0.001906209800023389,2.713717693836955
534,2.57,2.0195534802276374,6.846636509557857,23.7501824018678,10.485918575806217,10.310812782722897,9.873048300014592,5.226907923537137,6.3,26128,0.0,81887,15.019478061230721,22.45533479062611,20.898311087229963,3.0126882166888524,1.190665184949992,Elmore County,AL,1051.0,618.49,34.3,66.51757957244655,421.0,88.45605700712589,3.7798081710213776,23173.273159144894,3.2470308788598574,342.0,168000,0,0,0,0,1,1,4,6,14,30,74,74,152,46,37,132.39826027906676,4.8847802459486855e-05,0.0003663585184461514,0.004176487110286126,5.623603258148421
535,2.57,0.9493430988937938,9.994926729139818,22.963256690011487,9.382052283846589,11.7210050907649,11.746663012356622,6.078594878912102,15.1,24663,0.3,413757,16.086253525620112,36.850131840669754,36.29860038621703,3.056866711620589,3.3103971654860223,Mobile County,AL,1097.0,1229.44,36.5,24.725355433698894,2006.0,82.89132602193419,4.134524467503635,11904.154536390828,3.5074775672981056,159.0,297000,0,0,3,15,39,40,90,2,56,408,810,845,1474,47,37,336.54102680895363,0.0002175189785308768,0.0009860860360066416,0.0003842835287378824,0.987536162530219
536,2.81,0.9150597115235486,9.160936772992814,20.29933309207465,7.090420307087836,9.864033500491132,7.356666494339037,4.6140722742077225,9.0,25437,0.7,88690,16.642237005299357,10.458901792761305,10.120644943060098,2.50648325628594,1.3022888713496448,St. Clair County,AL,1115.0,631.9,36.7,105.65758823529413,374.0,83.2620320855615,3.8428923529411763,278183.743315508,2.7085561497326203,225.0,1452000,0,0,0,0,0,0,1,3,18,38,62,63,84,44,37,140.35448646937806,1.1275228323373549e-05,0.0004284586762881948,0.0025369263727590486,2.1411658586086446
