,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,employed,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,FIPS,area,domestic_passengers,intl_passengers,order started,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,cases_march1,cases_march15,cases_april1,ten plus cases
168,2.65,0.3022962340787269,11.358628832974231,27.18434389544202,8.189590459612006,7.137437258315176,12.569031069560594,246447,9.3,34891.0,7.8,507078,15.626787200391266,98.93684995207838,Camden County,NJ,34007.0,221.26,13345000,1914800,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,6,7,8,8,8,12,22,23,29,29,32,35,41.0,49,60,0,2,289,3/19/20
169,2.68,0.3224971223925287,14.49468187376468,24.97712013658702,7.626877494674183,6.955734834560001,9.100417605574226,390081,12.2,39708.0,21.0,799767,13.570452394259828,98.5273210822652,Essex County,NJ,34013.0,126.21,29843000,7964100,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,7,13,13,4,69,99,118,155,172,186,232,276,321,352,412,428,433,535.0,590,642,0,7,2262,3/16/20
170,2.66,0.5269434059559107,13.982531906664946,25.56454385286408,8.59599931244897,7.989020669502815,11.072794465214217,186168,6.9,42302.0,6.7,369811,15.143140685377126,98.75206524413822,Mercer County,NJ,34021.0,224.56,402999,0,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,13,16,19,24,28,36,39,49,50,53,71.0,76,87,0,1,333,3/18/20
171,2.64,1.4291248762429514,10.477379363781154,21.243166458611334,10.787310059833844,1.5195213292583185,15.612758813654168,23231,14.9,21688.0,1.0,66781,16.055464877734686,91.66828888456295,Otero County,NM,35035.0,6613.21,0,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,4/16/20
172,2.39,0.27735753908219873,9.061568789254114,32.391693027093936,7.990647778847476,8.2845092376106,10.107275477926008,218130,9.7,33325.0,2.7,461809,17.077839539723133,98.88438726832956,Onondaga County,NY,36067.0,778.39,1126000,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,4,5,5,6,6,7,8,8,9,11,11.0,12,17,0,0,277,3/20/20
173,2.41,1.1327066780603992,10.277994945546444,27.348593661933414,11.910692532863038,11.62160687987491,10.230723077762224,55001,6.4,36344.0,1.0,109864,19.701631107551155,99.1189106531712,Ontario County,NY,36069.0,644.07,1272000,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24,3/26/20
174,2.38,0.5286913304764561,12.266399574004106,21.50518548571139,9.09678728097979,7.106270760960518,10.441970738139313,78874,7.8,34381.0,2.6,159442,16.656213544737273,98.85977345994156,Rensselaer County,NY,36083.0,652.43,1436000,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,5,5,5,6,6.0,6,6,0,0,55,3/21/20
175,2.26,0.6557694792608865,7.927380798552783,29.25119524486368,13.26398759529655,6.447861480811475,13.651634578110864,30956,8.4,33270.0,1.3,64265,22.346533883140125,98.60888508519413,Warren County,NY,36113.0,866.95,0,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,18,3/28/20
176,2.46,3.5243585396179493,7.776647451113372,26.038205041256923,5.773708601785916,14.339324064654686,13.068836893862324,44235,5.5,33106.0,0.1,90064,19.199680227393845,99.01181382128263,Wayne County,NY,36117.0,603.83,1272000,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24,3/27/20
177,2.4,0.7512046999801968,8.082381675358109,21.227803815433358,6.096772064162652,19.069245494752128,13.241798138490989,75745,12.9,25473.0,0.3,166614,18.0284970050536,99.02229104396987,Davidson County,NC,37057.0,552.68,932999,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2.0,2,2,0,0,41,3/27/20
178,2.5,2.2177739649858608,9.96727353604677,20.1378959743272,4.534045054491152,10.796555777968416,14.990626886537669,31473,7.3,29992.0,0.0,67560,17.218768502072233,98.80698638247485,Franklin County,NC,37069.0,491.68,6066000,178000,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2.0,3,5,0,0,11,3/31/20
179,2.59,0.9500288604384892,8.36574218639112,19.292966569203546,8.152837312288867,17.047529830338473,12.444053330305351,105681,9.1,27152.0,0.7,222846,15.880473510855033,99.03655439182215,Gaston County,NC,37071.0,356.03,20860000,1549800,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,3,3,3.0,3,3,0,0,31,3/26/20
180,2.29,0.4452304903694709,12.747142517752025,23.456431644801103,13.841740798423213,7.587396281533494,13.1474979982226,113649,8.6,32379.0,0.3,232274,17.857788646167887,98.88364603873012,New Hanover County,NC,37129.0,191.53,468000,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,0,0,34,3/24/20
181,2.49,0.7724493080141616,9.694954046418482,24.57175553409863,9.834424060365485,19.02156420984873,13.331902871651828,27963,16.0,23719.0,0.0,66826,21.03672223386107,98.40181965103405,Rutherford County,NC,37161.0,564.15,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2.0,2,2,0,0,5,4/3/20
182,2.43,4.286264688884608,6.649328966801517,25.07545110126501,6.488794708790857,17.44365247543826,12.418930199704617,31146,10.3,25363.0,0.1,71948,20.940123422471785,98.9534107966865,Surry County,NC,37171.0,532.17,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,4/7/20
183,2.33,2.6568489771131443,8.820738604015636,26.910084639617413,6.90401184195544,10.938626788628683,11.46620108551258,26347,13.6,27836.0,0.8,65767,21.982149102133288,98.81703589946328,Jefferson County,OH,39081.0,408.33,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,11,3/31/20
184,2.76,1.2014864239157534,8.86393047525199,22.003110567619228,9.356634888221397,11.820156953068421,12.374597822602663,84229,6.2,31218.0,0.3,175769,16.34702365035928,99.23479111788768,Licking County,OH,39089.0,682.5,3913999,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,3.0,3,4,0,0,24,3/27/20
185,2.54,4.729244469979892,6.068658431485206,23.612108589485782,6.8981614478598114,23.920927894283253,10.117423154266016,55696,4.4,27481.0,0.0,115967,17.473936550915347,99.0661136357757,Wayne County,OH,39169.0,554.93,446000,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5.0,10,11,0,0,11,4/1/20
186,2.38,4.0724288001443165,6.893363699912058,25.30498117121789,10.53509820280966,12.58258732270503,12.666020249396805,44347,8.9,24881.0,0.1,110283,25.32031228747858,99.39791264292776,Douglas County,OR,41019.0,5036.08,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,10,4/1/20
187,2.4,3.276824687848949,7.6205461374479775,26.85920211146077,12.592630189828446,7.8915846106994225,14.282813927520051,98510,10.0,30901.0,1.8,219564,22.175311071031686,99.43797708185312,Jackson County,OR,41029.0,2783.55,491000,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,22,3/29/20
188,2.55,2.827633573937045,10.385268314175748,19.82971995801314,8.152448585535268,15.99388339575207,12.299298923114804,77167,9.2,30306.0,0.1,154835,19.33865082184261,99.17977201537121,Franklin County,PA,42055.0,772.22,0,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,21,3/29/20
189,2.37,4.749851903710485,5.627659001561742,26.697722009801282,10.455598039743661,10.571382411546123,12.345845225914154,37138,7.3,25145.0,0.1,84501,19.67195654489296,98.46510692181157,Indiana County,PA,42063.0,827.03,150000,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,6,4/5/20
190,2.21,1.838804983368112,5.609388235780252,30.513832358835568,8.289084936261649,16.943864796181902,10.906799446292432,48401,12.0,27259.0,0.3,110683,21.674511894328848,96.2686230044361,Mercer County,PA,42085.0,672.58,0,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,4/3/20
191,2.58,0.3477024523731945,14.584819119533538,25.35584816841012,7.0925831831407615,11.58719561794655,10.905006140616702,438881,3.7,47780.0,4.7,828604,17.759629449049246,98.36242644254676,Montgomery County,PA,42091.0,483.04,14122000,1914800,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,5,5,5,6,8,9,11,17,18,18,30,37,37,50,60,63,65,76.0,82,89,0,20,649,3/12/20
192,2.38,7.501638934848438,9.443386507663972,19.35191833421784,8.484999843910966,11.675459682202725,10.230075234913997,32033,7.5,27908.0,0.2,73952,22.345575508437907,93.15501947208999,Somerset County,PA,42111.0,1074.37,150000,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,4/10/20
193,2.52,0.9821340880884992,9.43384434067553,22.04444603173186,7.766448513852555,15.461022669440453,10.68160105713342,224002,6.0,33004.0,0.7,448273,17.430895904950777,98.88081593136326,York County,PA,42133.0,904.18,623000,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,3,3.0,4,4,0,0,79,3/22/20
194,2.58,0.4157024634457471,9.908590329549169,26.16105024967789,10.271408516612071,11.900885250735572,12.882609726860723,312002,12.8,29772.0,2.4,636084,15.309770407682006,98.57880405732577,Providence County,RI,44007.0,409.5,2014000,0,03/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3.0,3,3,1,20,301,3/14/20
195,2.52,0.39473825734352985,8.653049810159937,22.583975993030233,7.9754337280715895,21.84935411355985,11.362438557430652,92973,9.4,27435.0,0.0,200482,17.92180844165561,99.33510240320828,Anderson County,SC,45007.0,715.43,0,0,04/07/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,4,4,5,5,5,5,5,5.0,5,5,0,0,47,3/21/20
196,2.45,0.9573530935848276,12.817390403150586,19.53570318167686,14.84480257021453,6.586174733132968,15.093533008601927,77192,8.4,38401.0,1.0,188715,27.308375062925574,95.97859205680523,Beaufort County,SC,45013.0,576.28,1344000,0,04/07/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,4,4,4,4,5,5,6,6,6,7.0,7,7,0,3,101,3/21/20
197,2.43,0.962486069280576,8.198170815948716,24.490435006861745,7.850938999567112,12.564818140790068,11.570095695983348,108573,6.7,30049.0,0.3,192876,13.145233206827186,98.4342271718617,Minnehaha County,SD,46099.0,807.15,525000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2.0,2,3,0,3,40,3/25/20
198,2.77,0.17939579496256608,8.784414093333652,22.398162987059578,9.32260147822135,12.574449254909466,11.390437008156528,83614,10.6,26535.0,1.0,205950,9.022092740956543,93.90337460548677,Montgomery County,TN,47125.0,539.18,0,0,03/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2.0,2,2,0,0,27,3/28/20
199,2.77,0.346303299146982,9.568510722082916,19.839472785077685,9.792623392266666,14.954743139083051,12.060388809423154,172681,6.6,28127.0,0.3,324890,10.325033088122133,99.20096032503308,Rutherford County,TN,47149.0,619.36,7667000,121900,03/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,6,6,6,6,6,6.0,6,6,0,1,86,3/24/20
200,2.71,0.5926178574093219,8.04084373434519,20.088253162937935,7.862845205231237,10.553074471600176,14.545783992922692,93821,6.9,33497.0,0.1,187149,15.698187006075376,99.30536631240349,Sumner County,TN,47165.0,529.45,7667000,121900,03/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,11,8,10,10,15,15,18,20,21,22,22,26,27.0,27,27,0,0,201,3/20/20
201,2.87,0.7195932078443199,17.579352114799832,25.559381099578637,10.647298802911882,8.428204032737721,8.271552193544604,119373,2.2,51635.0,0.5,231729,13.284051629273849,99.78811456485808,Williamson County,TN,47187.0,582.6,7667000,121900,03/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,4,4,4,4,5.0,5,5,0,10,148,3/14/20
202,2.95,14.770364521647586,7.3193841294907225,12.424003158310304,8.441900250032901,8.172127911567312,13.089880247400973,75990,8.7,30683.0,0.5,162124,9.357652167476745,99.33754410204537,Ector County,TX,48135.0,897.69,617000,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2.0,2,2,0,0,11,3/31/20
203,2.63,5.392191596400481,8.336285694040955,22.54835966839085,10.447814072132076,9.220222489902929,13.689506129100831,56452,10.6,27268.0,0.4,123707,15.337854769738172,98.40591074070178,Gregg County,TX,48183.0,273.3,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,8,4/3/20
204,2.85,1.91630717239084,8.831398251385707,18.914732651467634,6.157272878557071,10.05389213891627,21.308516494066748,78119,8.4,27949.0,0.4,171361,13.814695292394418,98.56618483785692,Johnson County,TX,48251.0,724.69,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,0,0,12,4/1/20
205,2.66,1.25388323050164,6.65189813172264,24.32914218464707,10.588347279791623,13.771081939408624,11.630221268421009,115561,14.8,24166.0,0.4,254607,14.368026016566711,98.34529294167088,McLennan County,TX,48309.0,1037.1,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2.0,3,4,0,0,44,3/20/20
206,2.58,4.3409569665964485,5.318988865482997,30.6500150466446,10.145200120373158,13.478031898886547,10.607884441769484,26584,12.7,21778.0,0.5,65711,14.533335362420294,98.80233142091889,Nacogdoches County,TX,48347.0,946.54,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,3,3,3,4.0,6,6,0,0,4,4/3/20
207,2.89,1.6074990027921818,12.385321100917432,24.487435181491822,9.086557638611886,10.700039888312725,7.790187475069804,50140,5.6,39092.0,1.1,100657,12.201833950942307,99.09196578479391,Rockwall County,TX,48397.0,127.04,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,4/2/20
208,2.98,6.294031398633909,7.645817687658693,25.06884096842256,9.330186317634015,9.390980939098094,10.009655616350177,27963,14.7,24120.0,0.0,66893,15.001569670967069,98.84741303275379,San Patricio County,TX,48409.0,693.45,328999,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,4/16/20
209,2.9,3.5896749009777844,9.253554275654887,28.692524061919976,8.209754884139222,5.793995522473737,11.983123170241672,104522,12.0,29069.0,0.5,230221,16.326920654501546,98.92972404776279,Smith County,TX,48423.0,921.45,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2.0,1,2,0,4,37,3/22/20
210,2.85,0.984145492699804,10.617378975473908,18.891955567937156,9.707427330715966,9.638594586625386,12.162334224616847,1044561,9.3,32939.0,0.5,2084931,11.294186714092696,99.21987825976015,Tarrant County,TX,48439.0,863.61,36450000,4138700,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,7,9,11,13,18,19,20,21,25,25,25,29.0,30,34,0,4,288,3/19/20
