,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,area,domestic_passengers,intl_passengers,deaths,cases_march1,cases_march15,cases_april1,ten_plus,order,density,death_prc
752,2.71,0.7828270395352271,8.564324750135395,18.113337600315106,6.292156959283148,13.519767613608387,15.186352222933388,8.7,26789.0,0.0,81069,16.15660733449284,99.38077440205258,Bullitt County,KY,297.02,1869000,0,2,0,0,6,12,26,272.9412160797253,2.4670342547706274e-05
753,2.42,0.2892754016698605,11.881438857936535,23.44514471602449,10.040049500556098,11.042331329988036,10.086521541618584,11.5,32955.0,2.7,770517,16.14772938170086,98.91008245113346,Jefferson County,KY,380.42,1869000,0,56,0,4,206,27,26,2025.437674149624,7.267847432308437e-05
754,2.58,0.4317077403679278,6.866105518917043,28.761714682401944,12.853609857688305,13.59337035751475,10.98359944463728,12.0,26814.0,0.1,92368,13.769920318725099,99.05703273861076,Madison County,KY,437.29,0,0,1,0,0,10,16,26,211.22824670127375,1.0826260176684566e-05
755,2.5,4.475043029259896,8.771084337349397,21.662650602409638,9.493975903614457,6.037865748709122,10.220309810671255,11.8,29105.0,1.2,127185,13.864842552187758,96.88642528600072,Bossier Parish,LA,840.06,290000,0,11,0,1,75,24,29,151.39990000714235,8.648818649998034e-05
756,2.76,7.652022112307245,7.212362202178903,22.95283354346491,12.80509488248796,7.319044386254162,13.858985549413244,19.6,22350.0,0.0,70941,14.633286815804682,98.97802399176778,Iberia Parish,LA,574.11,0,0,6,0,0,49,18,29,123.56691226420024,8.457732481921597e-05
757,2.74,1.9437857501041165,12.914658711338891,22.901314838896113,9.476699218916002,6.652387873224713,11.345691289086073,9.5,33701.0,0.1,258111,16.909004265606658,98.89001243650988,St. Tammany Parish,LA,845.55,0,0,60,0,2,270,28,29,305.25811601915916,0.0002324581284796076
758,2.29,0.4905801791980377,6.595577964773617,26.19493748509522,11.855687663952578,10.41460838755834,12.540455830749838,11.7,23511.0,1.3,70975,19.932370553011626,91.63508277562521,Allegany County,MD,424.16,0,0,1,0,0,0,6,22,167.3307242549981,1.4089468122578373e-05
759,2.84,0.8598329350734228,12.966934215632213,21.1016481833221,8.265424912689173,4.060208729040297,7.758920000816944,2.2,46574.0,3.8,92003,14.646261534949947,98.04788974272579,Calvert County,MD,213.15,0,0,1,0,0,18,18,22,431.63499882711704,1.0869210786604785e-05
760,2.66,0.5527052061018655,13.659060934796033,24.573654639293146,6.875652763907207,6.852782203654716,11.371242557538517,5.3,40250.0,0.8,253956,16.540266817873963,99.1348895084188,Harford County,MD,437.09,0,0,0,0,2,34,20,22,581.0153515294334,0.0
761,2.55,0.5450624784889969,9.717354199299006,26.06677015361491,9.53156937254599,10.488238310306317,13.246914707555714,7.6,34887.0,2.6,564022,16.81778370347256,99.01351365726869,Bristol County,MA,553.1,2014000,0,56,0,1,366,26,28,1019.7468812149701,9.928690724829882e-05
762,2.33,0.925764192139738,7.496137050722204,22.218340611353717,12.077930802821633,18.137722539469266,10.32045683574068,11.1,31244.0,0.7,154141,19.766317851836952,99.38368117502806,Berrien County,MI,567.75,360000,0,7,0,0,38,22,28,271.4944958168208,4.541296605056409e-05
763,2.42,1.2452466828782658,8.090023338175053,23.41814502309337,9.095360109673102,19.068757854193528,14.195485776769535,14.2,26276.0,1.5,134487,17.880538639422394,98.79170477443917,Calhoun County,MI,706.23,151000,0,4,0,0,23,19,28,190.42946348923155,2.974265170611286e-05
764,2.53,3.1411322075422166,2.8378102487823376,31.262577653338,18.385977192521946,11.715810657100361,10.47335724910316,12.0,24521.0,1.4,70562,12.887956690569995,99.23613276267679,Isabella County,MI,572.68,0,0,5,0,0,7,12,28,123.21366208004471,7.085966951050141e-05
765,2.61,0.5248870591299296,10.860353998257057,20.74906592140718,10.136130059801065,17.255161222465972,12.356883132493913,3.6,38693.0,0.3,191224,17.318955779609254,99.37612433585741,Livingston County,MI,565.25,359000,0,9,0,0,102,23,28,338.29986731534717,4.706522193866879e-05
766,2.4,3.3672670321065,8.134299138606107,25.261028452101282,12.101931610545547,5.820934481858523,15.697598538240669,8.0,26982.0,0.3,66516,19.27957183234109,97.77797823080161,Marquette County,MI,1808.4,0,0,5,0,0,4,12,28,36.78168546781685,7.51698839376992e-05
767,2.61,0.8387354450213524,10.620910012596395,26.701281145350087,14.332237549540693,6.3688592583489525,14.150972380103845,16.4,23356.0,0.5,75036,13.814702276240736,99.31099738792048,Forrest County,MS,466.31,0,0,2,0,3,27,25,25,160.91441315862838,2.6653872807718962e-05
768,2.37,0.4196351182800245,6.616916474642202,36.38881254888696,10.266790689808255,4.567363592161174,9.848212586939518,8.0,29965.0,1.0,180005,12.186883697675064,99.35501791616899,Boone County,MO,685.41,0,0,1,0,0,66,26,15,262.62383099166925,5.5554012388544765e-06
769,2.42,4.9237413135045545,11.311831881148976,19.162751091039034,13.317518969633381,7.762723720024938,11.1278378419476,2.4,34879.0,1.0,111876,12.89642103757732,99.53341199184813,Gallatin County,MT,2602.69,667999,0,0,0,1,76,25,24,42.98475807722011,0.0
770,2.72,0.19135628649591904,13.392062516571537,25.79507406577641,6.541055275452338,7.848896361353017,10.655318204333986,5.7,50530.0,15.1,936692,17.188040465809465,99.35058695921393,Bergen County,NJ,233.01,44647000,24424000,668,0,25,3494,36,31,4019.964808377323,0.0007131479717986275
771,2.6,0.2260149746546993,14.598273109178564,24.50448774589592,8.417430126028925,5.265311816955773,10.322280612007628,4.7,51716.0,8.6,621354,17.57452273583175,99.38456982654007,Monmouth County,NJ,468.79,30334000,23309500,190,0,8,1301,31,31,1325.4420956078413,0.00030578382049524104
772,2.92,0.0008075587498990553,10.974723411128162,22.904788823386895,7.033029152870872,13.597270451425345,12.594282484050716,10.7,33809.0,7.7,503310,14.545906101607358,99.31831276946613,Passaic County,NJ,184.59,29843000,7964100,211,0,2,1494,30,31,2726.6374126442383,0.000419224732272357
773,2.49,0.9248140514383008,12.169549242763688,22.380141589748177,8.991845147414642,10.91674881261762,12.614033515547991,3.5,39310.0,1.6,105779,18.144433205078517,99.29381068075894,Warren County,NJ,356.92,0,0,33,0,0,96,24,31,296.36613246665917,0.00031197118520689363
774,2.67,1.9573097060008056,10.927104309303262,21.44663713250101,11.39750302053967,4.422070076520338,13.965364478453484,7.5,26546.0,0.4,145179,17.745679471548915,99.15345883357786,Sandoval County,NM,3710.65,2642000,0,4,0,2,29,20,28,39.12495115411046,2.7552194187864637e-05
775,2.73,0.6144476035195989,9.693719429210516,27.908856938811265,10.604611051972027,6.725236818347192,13.001765189387305,5.6,31851.0,4.1,155350,17.28484068233022,98.92565175410364,Schenectady County,NY,204.52,1436000,0,8,0,1,93,29,30,759.583414824956,5.1496620534277435e-05
776,2.38,1.147519235871584,9.266383656142214,21.414831520297167,17.50464314141682,4.318121517643937,12.805120721676838,3.6,29367.0,1.0,69524,25.106438064553252,98.18767619814741,Carteret County,NC,506.25,0,0,1,0,0,14,17,22,137.33135802469135,1.4383522236925379e-05
777,2.58,0.33883521773867953,14.920163335951116,17.489961857614254,10.55533882670001,8.300185175405572,10.111394846093171,8.4,38367.0,2.8,1093901,11.206772824963135,99.52189457729722,Mecklenburg County,NC,523.84,20860000,1549800,21,0,4,444,30,22,2088.2349572388516,1.91973496687543e-05
778,2.77,2.424365482233503,4.921827411167513,27.035532994923855,7.723857868020303,19.922842639593906,9.563451776649746,18.9,17801.0,0.5,131831,15.065500527190116,98.74232919419559,Robeson County,NC,949.22,234000,0,0,0,0,3,3,22,138.88350435094077,0.0
779,2.38,2.58203195814881,7.823789915313497,22.891254240799732,8.139745681506229,14.678994121150911,12.772900318545569,15.3,23526.0,0.4,90690,20.54581541515051,98.8289778365862,Rockingham County,NC,565.55,932999,0,2,0,0,2,6,22,160.3571744319689,2.2053148086889404e-05
780,2.4,1.721634939783671,4.97474799108512,21.808739035311927,9.757294456826221,22.718629235078826,12.938843110393195,7.8,25833.0,0.4,102663,17.46490946105218,97.57069245979565,Allen County,OH,402.5,0,0,6,0,0,6,14,29,255.0633540372671,5.8443645714619675e-05
781,2.32,0.7721684832603908,4.156329272712068,19.909123853594625,13.628634348953257,19.691690129066426,11.473810386641764,6.9,30532.0,1.4,74615,21.6538229578503,98.83401460832272,Erie County,OH,251.56,0,0,1,0,0,5,10,29,296.6091588487836,1.3402130938819272e-05
782,2.63,1.291131306800376,9.833907865872769,20.62885197952575,6.217486681291131,17.800062676277033,10.709286535046484,2.8,45602.0,0.2,94031,20.74528612904255,99.18005764056534,Geauga County,OH,400.16,0,0,4,0,0,25,20,29,234.98350659736104,4.2539162616583895e-05
783,2.44,1.9565881993274228,5.322021807805972,22.151737491083257,11.556099052277592,13.036278406195862,12.916539284622438,13.4,26994.0,0.5,86183,17.624125407562985,99.06013947066128,Muskingum County,OH,664.58,0,0,0,0,0,2,0,29,129.68039965090733,0.0
784,2.56,0.968114397370992,8.661959321431741,23.38573585575984,10.721422861710632,16.191491251443292,11.678435029753974,6.8,32220.0,0.4,162927,16.685386706930096,99.380704241777,Portage County,OH,487.38,446000,0,24,0,0,44,20,29,334.2915179121014,0.00014730523485978383
785,2.34,0.8316928560612238,7.343125720742233,26.30781954361729,8.447390185092429,16.877307831191978,11.41189763421822,14.3,25787.0,0.7,198627,21.72363273875153,98.34715320676443,Trumbull County,OH,618.3,0,0,14,0,2,58,21,29,321.246967491509,7.048387177976811e-05
786,2.65,1.4902684654849478,9.926979559705746,19.65037053123049,8.482857840875159,14.229485056597627,10.125139118868589,7.5,29250.0,0.3,80110,16.191486705779553,99.4445137935339,Wagoner County,OK,561.56,1479000,0,7,0,0,15,16,0,142.65617209202935,8.737985270253402e-05
787,2.6,5.538379054597443,7.513180234116701,22.15709051916719,7.5918148512197305,12.719149316414974,13.342864802073095,9.5,26684.0,0.1,127335,19.30812423921153,99.41335846389444,Linn County,OR,2290.13,561000,0,4,0,9,37,31,29,55.60164706807037,3.141320139788746e-05
788,2.81,5.406819514224657,9.772241589076677,20.111830451419312,8.382871155434241,11.337489677431554,11.521562348313402,11.3,26220.0,1.6,346868,15.416527324515377,98.11455654600596,Marion County,OR,1182.33,0,0,11,0,2,151,28,29,293.37663765615355,3.171235167268241e-05
789,2.68,5.084745762711865,8.394724640667663,26.624079130389987,9.577043944155378,10.300860336922364,8.477152130235432,11.0,31440.0,1.4,85234,17.95058310064059,99.52131778398292,Polk County,OR,740.79,0,0,1,0,1,18,20,29,115.05824862646635,1.1732407255320647e-05
790,2.58,0.4302114588645501,14.122261886407573,23.978284846831674,7.582514024122678,11.390374648655698,11.635277932613056,3.5,45655.0,3.3,628195,18.634341247542558,99.10601007648899,Bucks County,PA,604.31,777000,0,60,0,3,319,28,20,1039.5244162764145,9.551174396485168e-05
791,2.35,1.4219124187478618,10.262358877865207,24.25162504276428,7.756371878207322,12.757654806705439,11.178583646938076,5.3,37304.0,0.4,187888,18.60097504896534,98.9733245337648,Butler County,PA,788.6,4495000,126700,5,0,0,64,22,20,238.25513568348973,2.661159839904624e-05
792,2.47,0.7894702783853392,8.126367013084499,42.15641865220599,11.264834923059,6.230344131388563,9.52152924275564,4.1,28362.0,5.2,162805,14.013697368016956,96.62848192623078,Centre County,PA,1109.92,151000,0,0,0,0,27,20,20,146.68174282831194,0.0
793,2.4,0.7967844057909154,10.366022836410203,24.62277238288336,7.320456728204032,9.13812115391456,12.358695265535516,10.0,33690.0,2.3,277097,16.895888443397073,98.68818500380732,Dauphin County,PA,525.05,623000,0,7,0,0,59,22,20,527.7535472812114,2.5261911893669005e-05
794,2.36,0.8730478433316807,8.219973971244423,28.5921232027764,10.54397000495786,13.484599652949926,11.641670798215172,9.9,26606.0,2.3,272061,17.983466943075268,97.50938208710545,Erie County,PA,799.15,0,0,0,0,0,15,17,20,340.4379653381718,0.0
795,2.38,0.7303267007969599,8.486831688393941,22.900063334564837,8.612181347970655,14.670528315828367,12.312635245685332,11.2,28484.0,0.9,317646,19.946418339912984,97.6146401969488,Luzerne County,PA,890.33,256000,0,28,0,0,282,24,20,356.7733312367324,8.814844197628807e-05
796,3.03,0.12933165962950285,9.711286089238843,20.65122294495797,10.27299123841404,10.683809451354813,14.973309495733321,10.1,28188.0,5.6,169507,16.594004967346482,99.41359353890994,Monroe County,PA,608.29,630000,0,29,0,3,278,28,20,278.6614936954413,0.00017108437999610636
797,2.55,0.6253744505254089,8.77409105290439,27.43300280711675,7.891565859536454,14.053759314982731,11.93462177972548,6.7,34590.0,1.8,304807,18.91787262103561,99.12436394177296,Northampton County,PA,369.67,374000,0,25,0,1,312,27,20,824.5381015500311,8.201911373426463e-05
798,2.35,3.973952084220304,9.782482486356775,22.075898904671607,10.588497116538298,11.064558578782368,11.151642992607501,5.6,35792.0,1.2,207346,20.326410926663645,99.11838183519336,Washington County,PA,856.99,4495000,126700,1,0,1,35,22,20,241.94681384846965,4.822856481436825e-06
799,2.29,0.6036168132942327,13.343108504398826,28.54594330400782,12.184750733137829,7.096774193548387,7.341153470185728,4.7,49641.0,0.3,82542,22.581231373119135,95.64585302028057,Newport County,RI,102.39,2014000,0,0,0,0,23,21,24,806.1529446234983,0.0
800,2.51,1.6620199935305988,10.235517012985012,26.89422528919764,15.275488670846105,11.523235932903063,10.933288150213336,4.9,43587.0,3.0,126179,20.72848889276345,98.825478090649,Washington County,RI,329.24,2014000,0,0,0,0,25,21,24,383.2432268254161,0.0
801,2.64,1.0178817056396148,7.293672627235212,18.44222833562586,12.080467675378268,18.779229711141678,9.938101788170565,13.9,23935.0,0.0,65592,18.18514452982071,99.37797292352724,Kershaw County,SC,726.56,0,0,8,0,11,116,33,14,90.27747192248404,0.00012196609342602757
802,2.54,1.4673301129553626,8.379036065811935,22.65644862528602,7.260378454944974,20.517197544764464,10.136926597174302,13.9,21652.0,0.0,66994,18.846463862435442,98.22670686927187,Laurens County,SC,713.8,0,0,1,0,0,4,6,14,93.855421686747,1.4926709854613847e-05
803,2.45,0.2585454301255792,7.1687596534819695,22.20468739507085,6.111073802968236,22.174467799341887,14.112551205426094,11.4,27246.0,0.9,78374,23.774466021895016,99.30589226018832,Oconee County,SC,626.33,0,0,0,0,0,5,7,14,125.13211885108488,0.0
804,2.49,1.6455114582735049,5.085865257595773,25.093331801734532,11.165355235196142,17.167308023663207,12.747688243064726,21.7,18826.0,0.2,86934,19.40092483953344,99.11542089401155,Orangeburg County,SC,1106.1,0,0,0,0,0,24,20,14,78.59506373745593,0.0
805,2.55,1.0064547707179785,16.984306647496098,20.049557955275475,9.685215210009485,13.600905503380346,9.804521398635627,14.5,26146.0,1.4,76482,20.011244475824377,98.79579508904057,Anderson County,TN,337.16,1064000,0,1,0,0,10,16,21,226.84185549887292,1.3074971888810438e-05
806,3.04,1.201393277965025,11.974905385671963,23.489829569538685,11.926446371482253,5.469580856629616,12.038216491458964,13.2,26470.0,2.2,1986049,12.107052746432743,98.60204858993912,Bexar County,TX,1239.82,4624000,202200,37,0,2,207,29,19,1601.8849510412804,1.862995323881737e-05
807,2.77,1.4712116692050434,11.143211543594656,20.47763350029048,11.531033616480082,7.743880418910644,12.465260877074535,4.3,37782.0,0.5,148373,17.821301719315507,98.97555485162395,Comal County,TX,559.48,4624000,202200,6,0,0,12,17,19,265.1980410381068,4.043862427800206e-05
808,2.96,1.940321784108336,7.653419281054245,18.89247004392691,6.4577755828763035,8.855561042809242,16.421906271930965,5.8,32594.0,0.0,163694,13.495913106161494,98.43549549769692,Guadalupe County,TX,711.3,4624000,202200,0,0,0,17,18,19,230.1335582735836,0.0
809,3.61,2.8463604206840256,7.964722166357107,28.68335127589348,10.46682203740728,5.157105845331189,12.381253770895196,27.8,16819.0,0.1,865939,11.08796347086804,99.12580447352526,Hidalgo County,TX,1570.87,639000,0,2,0,0,46,20,19,551.248034528637,2.3096315098407625e-06
810,2.96,21.70022371364653,7.445058560336887,17.78523489932886,7.825591086546475,6.153221915164276,12.168267754529106,7.3,39783.0,0.1,172578,10.545956031475622,99.29597051767895,Midland County,TX,900.3,617000,0,2,0,0,16,19,19,191.68943685438188,1.1588962671951233e-05
811,2.76,1.6328320478757707,10.534733149328037,21.133954136249894,8.979286506564863,13.547604921711766,11.852864549745915,7.9,28425.0,0.0,83572,15.953908007466614,99.02479299286844,Orange County,TX,333.67,0,0,0,0,0,7,11,19,250.46303233733929,0.0
812,2.95,5.476028876411427,6.2257049423088775,17.785524773246127,9.511322268155737,10.59110260998334,13.040661442586535,5.8,30326.0,0.3,68305,14.742698191933243,98.8683112510065,Wise County,TX,904.42,0,0,1,0,0,1,0,19,75.52353994825414,1.4640216675206793e-05
813,2.64,0.8225490019618784,12.773808023902518,20.230745693766984,6.895372486905812,5.8208391079753055,10.270163249878507,3.9,41013.0,0.7,107239,17.612062775669294,99.53841419632784,Hanover County,VA,468.54,2044000,0,0,0,1,6,13,22,228.87907115721174,0.0
814,3.03,0.6061599697603139,30.104427108238944,18.11102154577624,6.808938924031898,4.11514762340661,8.716680556883857,2.7,56998.0,3.3,406850,9.271475973946172,99.45360698045964,Loudoun County,VA,515.56,7727000,3850300,7,0,5,105,26,22,789.141903949104,1.7205358240137643e-05
815,2.27,4.069407819774066,6.416642250219747,27.50919686167269,11.286909528925353,5.4888172673112585,10.404661913598332,7.6,31365.0,0.9,76737,28.87915868485868,98.25638218851401,Clallam County,WA,1738.33,0,0,0,0,0,8,7,29,44.144092318489584,0.0
816,2.49,0.5036452355986359,11.087626014514887,21.102735371582853,11.071113055970674,11.692825945160465,11.591271250113525,6.1,38588.0,7.5,269805,17.697225774170235,94.2599284668557,Kitsap County,WA,394.94,21381000,2595600,1,0,3,74,28,29,683.1544032004862,3.706380534089435e-06
817,2.68,0.6113670912926148,12.32868640922,19.735089972778376,8.582707785856536,14.262953841077552,11.793445597991962,5.2,39500.0,5.9,814901,13.484214646932573,98.77948364279831,Snohomish County,WA,2087.27,0,0,86,2,154,1304,42,29,390.414752284084,0.00010553429189557996
818,2.46,2.0402172317628064,6.498081399006102,25.514247971315346,7.552787737728293,19.91151370279508,11.006269526745088,6.4,33545.0,0.1,85129,17.20330322216871,99.34804825617591,Jefferson County,WI,556.47,1034000,0,0,0,0,12,17,27,152.98039427102987,0.0
819,2.41,0.3157139232875881,10.724949422889694,26.295326956895078,9.147463988880627,14.768082536639945,11.170331564670398,14.1,28641.0,4.2,948201,13.597960769921146,98.9906148590858,Milwaukee County,WI,241.4,3421000,0,114,0,6,780,31,27,3927.924606462303,0.0001202276732464952
